Date,latent_factor
2006-03-27,-11.83395352623759
2006-03-28,-11.664271681745893
2006-03-29,-12.5242505228946
2006-03-30,-13.987730805904254
2006-03-31,-13.459294502784038
2006-04-03,-13.673695947550884
2006-04-04,-14.74841427885969
2006-04-05,-15.266633735183493
2006-04-06,-15.106267069003977
2006-04-07,-13.57570271516865
2006-04-10,-14.088711667446255
2006-04-11,-13.822685644780462
2006-04-12,-13.875058737425483
2006-04-13,-14.172653540191373
2006-04-14,-14.188382791265097
2006-04-17,-16.043310648787728
2006-04-18,-17.55991012505674
2006-04-19,-19.030003427003376
2006-04-20,-17.191204731219635
2006-04-21,-18.693514790481874
2006-04-24,-18.545982159461108
2006-04-25,-19.135316493310658
2006-04-26,-19.53032792330122
2006-04-27,-19.841129600946232
2006-04-28,-21.55996085467458
2006-05-01,-21.50645887128555
2006-05-02,-22.630139658891537
2006-05-03,-22.32023854950499
2006-05-04,-22.536217065260956
2006-05-05,-23.768562217401488
2006-05-08,-23.256855760256347
2006-05-09,-24.6393108019414
2006-05-10,-25.578322115383006
2006-05-11,-25.883100237642843
2006-05-12,-25.41035947164773
2006-05-15,-23.289461413331374
2006-05-16,-24.26022803787038
2006-05-17,-21.981149660764643
2006-05-18,-21.900436006616378
2006-05-19,-20.509296151322964
2006-05-22,-20.878991184190262
2006-05-23,-21.3417319245552
2006-05-24,-19.746213117348084
2006-05-25,-21.12687597431485
2006-05-26,-21.017848134562506
2006-05-29,-20.993891836780435
2006-05-30,-20.655553975975735
2006-05-31,-20.39848046260616
2006-06-01,-20.226092167237027
2006-06-02,-21.781283290777445
2006-06-05,-20.717811065844362
2006-06-06,-19.39211662847082
2006-06-07,-18.57562818976767
2006-06-08,-16.596803281038103
2006-06-09,-16.768238600762306
2006-06-12,-15.391591769266299
2006-06-13,-11.847754609196434
2006-06-14,-12.619024433667342
2006-06-15,-15.295849249063298
2006-06-16,-15.130847999307658
2006-06-19,-13.74130754031343
2006-06-20,-14.657028789622057
2006-06-21,-16.158975291114224
2006-06-22,-15.065583047350794
2006-06-23,-14.625953153253365
2006-06-26,-15.32300405562222
2006-06-27,-14.793995797719166
2006-06-28,-14.760309708285538
2006-06-29,-17.798820992042753
2006-06-30,-19.37889440569195
2006-07-03,-19.862656679134187
2006-07-04,-19.870620442299018
2006-07-05,-19.129701794559626
2006-07-06,-19.841456720627985
2006-07-07,-19.897954248949
2006-07-10,-18.932614104852693
2006-07-11,-20.251395064308216
2006-07-12,-19.538843280794236
2006-07-13,-18.876017335728875
2006-07-14,-18.537160919712175
2006-07-17,-16.329167453832923
2006-07-18,-15.886949702960495
2006-07-19,-17.64934195983706
2006-07-20,-17.12490591370076
2006-07-21,-16.81534553967897
2006-07-24,-16.98311765219722
2006-07-25,-16.69298830473174
2006-07-26,-17.835456174578177
2006-07-27,-18.21394527327254
2006-07-28,-18.932610033113846
2006-07-31,-18.986146617626677
2006-08-01,-19.75812524915972
2006-08-02,-20.293364845777905
2006-08-03,-19.985659163627908
2006-08-04,-20.567356689308085
2006-08-07,-20.28681039692879
2006-08-08,-20.098775267264838
2006-08-09,-20.293326451471916
2006-08-10,-19.327730463463077
2006-08-11,-18.63647733156235
2006-08-14,-18.213613290954278
2006-08-15,-18.920346629165962
2006-08-16,-19.88254248935919
2006-08-17,-18.984188674504626
2006-08-18,-19.32823827912216
2006-08-21,-20.34533251272631
2006-08-22,-19.565017628192525
2006-08-23,-19.345457553691773
2006-08-24,-19.194525835712547
2006-08-25,-19.14335744523731
2006-08-28,-18.880056225299416
2006-08-29,-19.113336994571807
2006-08-30,-19.316914240530775
2006-08-31,-19.574571998771834
2006-09-01,-19.71699743872399
2006-09-04,-19.604306867786917
2006-09-05,-19.785855641977758
2006-09-06,-18.85813825341946
2006-09-07,-17.56609125865501
2006-09-08,-16.962562100451212
2006-09-11,-16.06354745170824
2006-09-12,-16.265583466699393
2006-09-13,-16.869578516864724
2006-09-14,-16.237834346767848
2006-09-15,-15.848886792341265
2006-09-18,-16.496113711824922
2006-09-19,-15.428832431844883
2006-09-20,-15.893682546041674
2006-09-21,-16.70847337431334
2006-09-22,-16.66991402308919
2006-09-25,-16.89518728708544
2006-09-26,-16.832632724370754
2006-09-27,-17.478792542622834
2006-09-28,-17.328168633352544
2006-09-29,-16.786985891793815
2006-10-02,-16.616356584016362
2006-10-03,-15.437963710248974
2006-10-04,-15.204910500197315
2006-10-05,-15.382583329046533
2006-10-06,-14.974334658556868
2006-10-09,-14.947632477022777
2006-10-10,-14.175738207903262
2006-10-11,-13.843691236817413
2006-10-12,-14.680267243829103
2006-10-13,-15.223158336395151
2006-10-16,-15.650830861174803
2006-10-17,-15.159697844641514
2006-10-18,-15.170783204837353
2006-10-19,-16.657775593617853
2006-10-20,-16.320231704567036
2006-10-23,-15.362514453697065
2006-10-24,-15.87646165384375
2006-10-25,-16.781784728789855
2006-10-26,-17.57839976551507
2006-10-27,-17.98383102267254
2006-10-30,-17.693294850112547
2006-10-31,-18.286468687090714
2006-11-01,-18.576072884341734
2006-11-02,-18.74905218309934
2006-11-03,-18.758820071276073
2006-11-06,-18.658413620100696
2006-11-07,-19.029600004830304
2006-11-08,-18.97351286870727
2006-11-09,-20.06114110836765
2006-11-10,-19.993689531719625
2006-11-13,-19.344154436752646
2006-11-14,-19.424570373973754
2006-11-15,-19.575498224279112
2006-11-16,-18.952715007408326
2006-11-17,-19.33382291383893
2006-11-20,-19.72340307295315
2006-11-21,-20.391022832418987
2006-11-22,-21.00053163627829
2006-11-23,-21.246989029872648
2006-11-24,-22.31826220601115
2006-11-27,-22.026038115172216
2006-11-28,-22.75885061825356
2006-11-29,-22.889438600936362
2006-11-30,-24.088317862642686
2006-12-01,-24.215908438905373
2006-12-04,-24.31487508808905
2006-12-05,-24.224855254209622
2006-12-06,-23.30652370832946
2006-12-07,-22.668840725016892
2006-12-08,-21.93633019515988
2006-12-11,-22.999054099379205
2006-12-12,-23.19931293197118
2006-12-13,-23.50222384804683
2006-12-14,-22.772876482377182
2006-12-15,-21.861028394967587
2006-12-18,-21.5439331231935
2006-12-19,-22.809117726332367
2006-12-20,-22.78280992008753
2006-12-21,-22.37010053468919
2006-12-22,-21.57233956672622
2006-12-25,-21.577130738787215
2006-12-26,-21.462174026108123
2006-12-27,-21.970640013308408
2006-12-28,-22.260401592800996
2006-12-29,-22.30250086386021
2007-01-01,-22.311491548180257
2007-01-02,-22.96879849445474
2007-01-03,-21.13164837190595
2007-01-04,-20.262892621158258
2007-01-05,-19.02576346564104
2007-01-08,-19.21994348840179
2007-01-09,-19.19556069467675
2007-01-10,-18.672201893851437
2007-01-11,-18.424838664610157
2007-01-12,-19.977008696760574
2007-01-15,-20.016285251852278
2007-01-16,-19.360084562782852
2007-01-17,-19.960084001768365
2007-01-18,-19.524871687172798
2007-01-19,-20.357386361492413
2007-01-22,-19.7484527972423
2007-01-23,-21.569172733899176
2007-01-24,-21.61201460058058
2007-01-25,-20.440871282665302
2007-01-26,-20.479360467284057
2007-01-29,-20.198173688115634
2007-01-30,-21.104885691804796
2007-01-31,-22.323108178060757
2007-02-01,-22.440758923192845
2007-02-02,-22.01697236892282
2007-02-05,-21.598272628410893
2007-02-06,-22.139106670499714
2007-02-07,-22.171447348720307
2007-02-08,-22.78483671642402
2007-02-09,-22.507472449301122
2007-02-12,-21.483484611094042
2007-02-13,-22.878912428233352
2007-02-14,-23.70359796481669
2007-02-15,-23.989282972499716
2007-02-16,-24.174616720147064
2007-02-19,-24.194176110422784
2007-02-20,-23.38898414647956
2007-02-21,-24.438039329244674
2007-02-22,-24.371151438650987
2007-02-23,-24.7196668274667
2007-02-26,-24.78873320951243
2007-02-27,-21.480491232415254
2007-02-28,-22.737958610697472
2007-03-01,-22.188182645019502
2007-03-02,-20.247475222359505
2007-03-05,-18.848842016523847
2007-03-06,-20.626865483241748
2007-03-07,-21.41891454452044
2007-03-08,-21.414384273265703
2007-03-09,-21.013305272213824
2007-03-12,-21.41200854226818
2007-03-13,-19.692255527877965
2007-03-14,-20.1767463980449
2007-03-15,-20.268755377520133
2007-03-16,-20.86943368902693
2007-03-19,-21.417296119341085
2007-03-20,-22.51112695512668
2007-03-21,-23.989827483136594
2007-03-22,-23.47656051135332
2007-03-23,-23.036024068127993
2007-03-26,-23.52367248452401
2007-03-27,-23.415197655057188
2007-03-28,-23.038024437507122
2007-03-29,-22.928085839247505
2007-03-30,-23.30582058057083
2007-04-02,-23.451911241786995
2007-04-03,-23.36033258401829
2007-04-04,-24.0290772160969
2007-04-05,-24.390113203501574
2007-04-06,-24.379399853849257
2007-04-09,-23.428037786614393
2007-04-10,-24.40038475661037
2007-04-11,-24.068024288491944
2007-04-12,-24.94251926155686
2007-04-13,-25.780721082118728
2007-04-16,-26.17609483805844
2007-04-17,-26.196265001619075
2007-04-18,-26.32407510026926
2007-04-19,-25.915514931471638
2007-04-20,-26.74142968778583
2007-04-23,-26.283898972346357
2007-04-24,-26.126230639320042
2007-04-25,-26.422773920209938
2007-04-26,-25.70182760429401
2007-04-27,-26.53243852633324
2007-04-30,-25.614759254587696
2007-05-01,-25.383855601021633
2007-05-02,-25.270882144849875
2007-05-03,-25.24704727287623
2007-05-04,-25.70540352616688
2007-05-07,-25.638933119517958
2007-05-08,-25.2119134102562
2007-05-09,-24.98148764594564
2007-05-10,-23.77158069300493
2007-05-11,-24.474176545644543
2007-05-14,-24.046876741131104
2007-05-15,-24.59431282577631
2007-05-16,-23.822819430660854
2007-05-17,-23.626215300210074
2007-05-18,-24.274858634528506
2007-05-21,-24.035853769733297
2007-05-22,-23.75686123081682
2007-05-23,-23.987606562783288
2007-05-24,-23.00963898569211
2007-05-25,-23.57713407619583
2007-05-28,-23.566391944374303
2007-05-29,-23.321571381364013
2007-05-30,-23.35115946968585
2007-05-31,-23.793530335398415
2007-06-01,-24.356812339144035
2007-06-04,-24.62446928132915
2007-06-05,-24.556803504435113
2007-06-06,-24.08535334469284
2007-06-07,-22.424372382434807
2007-06-08,-21.992706231384112
2007-06-11,-22.302716197087513
2007-06-12,-21.03197441439638
2007-06-13,-21.768616647504164
2007-06-14,-22.245288448289703
2007-06-15,-22.59941850939559
2007-06-18,-23.135238359944083
2007-06-19,-23.802441885706266
2007-06-20,-22.6720928904725
2007-06-21,-22.543149828245486
2007-06-22,-22.570045312616408
2007-06-25,-22.116642793351254
2007-06-26,-20.918329654812933
2007-06-27,-22.07329636191296
2007-06-28,-22.33121008028328
2007-06-29,-22.69792587261386
2007-07-02,-23.990653189853845
2007-07-03,-24.021809985196224
2007-07-04,-23.993097821896374
2007-07-05,-23.526254816836317
2007-07-06,-24.19616440114211
2007-07-09,-24.15687000564182
2007-07-10,-24.18280295340018
2007-07-11,-24.52888439908797
2007-07-12,-25.217750529029146
2007-07-13,-25.55513304762883
2007-07-16,-25.38093739251567
2007-07-17,-25.26608387423859
2007-07-18,-25.696972470090866
2007-07-19,-26.182048041471617
2007-07-20,-25.90640475290651
2007-07-23,-25.727635897685285
2007-07-24,-25.34820530019816
2007-07-25,-24.688458923555526
2007-07-26,-23.531432742701362
2007-07-27,-22.036869003366434
2007-07-30,-23.025238994131687
2007-07-31,-22.522746163574485
2007-08-01,-22.175347581328282
2007-08-02,-22.929494665700574
2007-08-03,-22.774695175561927
2007-08-06,-22.727325963800144
2007-08-07,-22.711644505530643
2007-08-08,-22.931852708255633
2007-08-09,-20.574989104493643
2007-08-10,-20.58617166126117
2007-08-13,-20.25462322193017
2007-08-14,-19.43457263106134
2007-08-15,-18.34828850928725
2007-08-16,-17.50112045860934
2007-08-17,-18.14722616930863
2007-08-20,-18.776272089286927
2007-08-21,-18.61645122789984
2007-08-22,-19.498236960718675
2007-08-23,-19.65811720163743
2007-08-24,-21.13373877200208
2007-08-27,-20.506439966891765
2007-08-28,-19.39410902468497
2007-08-29,-20.298846604925515
2007-08-30,-19.69415466519656
2007-08-31,-20.343965895763315
2007-09-03,-20.269572868789478
2007-09-04,-20.678532582986477
2007-09-05,-20.622287112104445
2007-09-06,-21.425084813936937
2007-09-07,-21.75146625130386
2007-09-10,-21.766641068337464
2007-09-11,-22.682520196708097
2007-09-12,-23.245026965449707
2007-09-13,-22.882799383043654
2007-09-14,-22.48555699566294
2007-09-17,-22.41257621101984
2007-09-18,-24.830142846446343
2007-09-19,-24.69071403797831
2007-09-20,-26.052687439421263
2007-09-21,-26.113333179513283
2007-09-24,-25.958384741117886
2007-09-25,-26.315101529397904
2007-09-26,-26.275149248389162
2007-09-27,-27.107771440979807
2007-09-28,-27.76873987040221
2007-10-01,-27.554526342336047
2007-10-02,-26.192205955351838
2007-10-03,-25.494205077024926
2007-10-04,-26.143721062245948
2007-10-05,-26.986738093982257
2007-10-08,-25.783886528879318
2007-10-09,-26.67522185610306
2007-10-10,-26.84637949650413
2007-10-11,-26.860031773876972
2007-10-12,-27.27151089910861
2007-10-15,-27.332667293744226
2007-10-16,-26.95865322211925
2007-10-17,-27.26739497520233
2007-10-18,-28.628107947212648
2007-10-19,-27.445853988042487
2007-10-22,-26.354726013870238
2007-10-23,-27.25967114289123
2007-10-24,-27.403738499143223
2007-10-25,-28.049515915778976
2007-10-26,-29.44878730463365
2007-10-29,-29.845643051779714
2007-10-30,-29.051311660629853
2007-10-31,-30.841398126430335
2007-11-01,-29.071839183474214
2007-11-02,-30.185106622305327
2007-11-05,-29.512636394708256
2007-11-06,-31.424951596042252
2007-11-07,-31.26937226168102
2007-11-08,-31.110045329314506
2007-11-09,-30.65403436296973
2007-11-12,-27.964903926113546
2007-11-13,-29.284288630522063
2007-11-14,-29.486851728925053
2007-11-15,-27.773306604428495
2007-11-16,-28.578599500565314
2007-11-19,-28.237677150942456
2007-11-20,-30.175645909866493
2007-11-21,-29.78633949714505
2007-11-22,-29.685500326192592
2007-11-23,-30.5568687141982
2007-11-26,-30.035535645493574
2007-11-27,-29.495990378427404
2007-11-28,-29.433191284600056
2007-11-29,-28.266428211997095
2007-11-30,-27.1503578828008
2007-12-03,-27.54998355984281
2007-12-04,-28.058162972490162
2007-12-05,-26.975270371615235
2007-12-06,-27.793259075942622
2007-12-07,-27.47575245728521
2007-12-10,-28.18122337816969
2007-12-11,-26.970281030570103
2007-12-12,-28.141710144145872
2007-12-13,-26.661868233266738
2007-12-14,-25.126963105403433
2007-12-17,-24.61266652982096
2007-12-18,-25.325040064080518
2007-12-19,-25.31449569043639
2007-12-20,-25.065509072299253
2007-12-21,-26.34839160587829
2007-12-24,-26.5521716372863
2007-12-25,-26.509306049858182
2007-12-26,-27.598544514289863
2007-12-27,-27.900395979414302
2007-12-28,-28.667067501397252
2007-12-31,-27.3286586605205
2008-01-01,-27.243017665340655
2008-01-02,-29.02226163956845
2008-01-03,-29.435997446023602
2008-01-04,-28.92619627018213
2008-01-07,-28.034238789715495
2008-01-08,-28.354935563514257
2008-01-09,-28.0276686314479
2008-01-10,-29.132557695933645
2008-01-11,-28.96307165991104
2008-01-14,-29.976069198686773
2008-01-15,-29.223499736969547
2008-01-16,-27.465535062642832
2008-01-17,-26.49563689677498
2008-01-18,-26.669949101306837
2008-01-21,-26.570944423939967
2008-01-22,-25.937679310488303
2008-01-23,-25.81492911688569
2008-01-24,-27.766181515019113
2008-01-25,-27.20813402547475
2008-01-28,-28.330030407802045
2008-01-29,-28.26690351363916
2008-01-30,-29.124432881475418
2008-01-31,-28.887469379307902
2008-02-01,-28.08363021051076
2008-02-04,-27.660898904474717
2008-02-05,-25.512064984797426
2008-02-06,-25.489234090269733
2008-02-07,-24.893406135924373
2008-02-08,-25.70292030023869
2008-02-11,-26.053002054692907
2008-02-12,-25.937142850948565
2008-02-13,-26.11784193792354
2008-02-14,-26.47225713608991
2008-02-15,-26.414058717721417
2008-02-18,-26.32747119457228
2008-02-19,-27.285411868615014
2008-02-20,-27.837468412326615
2008-02-21,-28.141022429965993
2008-02-22,-28.496480317257173
2008-02-25,-28.496504233691752
2008-02-26,-30.16463010450732
2008-02-27,-30.899279999811704
2008-02-28,-31.86641343306718
2008-02-29,-31.13748603539699
2008-03-03,-31.438306227139062
2008-03-04,-30.801483168536386
2008-03-05,-32.19928392367552
2008-03-06,-31.913128770965095
2008-03-07,-31.649446537689204
2008-03-10,-31.3509607030467
2008-03-11,-31.5232874708339
2008-03-12,-32.863286899613364
2008-03-13,-33.63202268805326
2008-03-14,-33.48611020141041
2008-03-17,-33.30073966572247
2008-03-18,-33.8018073818586
2008-03-19,-30.761048049065362
2008-03-20,-29.299717357953696
2008-03-21,-29.178671920347647
2008-03-24,-28.97532901670157
2008-03-25,-30.632772323976596
2008-03-26,-32.2327184842989
2008-03-27,-32.000810177069695
2008-03-28,-31.335955682907798
2008-03-31,-30.384830171438875
2008-04-01,-28.770819676338746
2008-04-02,-29.903069361396053
2008-04-03,-29.934285170520297
2008-04-04,-30.74352813484501
2008-04-07,-30.882812608168617
2008-04-08,-30.512203188270483
2008-04-09,-31.61967057633354
2008-04-10,-31.154709637983434
2008-04-11,-31.033502614099692
2008-04-14,-30.822878602624485
2008-04-15,-31.07692734547225
2008-04-16,-33.01095469892005
2008-04-17,-32.41781654347736
2008-04-18,-31.494855591185864
2008-04-21,-31.791120087960127
2008-04-22,-32.22930851402712
2008-04-23,-31.257767953464214
2008-04-24,-29.47163187266376
2008-04-25,-29.334578912160943
2008-04-28,-29.412445621851877
2008-04-29,-28.301103052959988
2008-04-30,-28.760257835100447
2008-05-01,-27.275760611017105
2008-05-02,-27.52744924101904
2008-05-05,-28.459489586395044
2008-05-06,-29.138518417107974
2008-05-07,-27.78472160388189
2008-05-08,-28.30748689689763
2008-05-09,-29.071517471521595
2008-05-12,-29.447812606390766
2008-05-13,-28.503100374274037
2008-05-14,-28.228657861420757
2008-05-15,-29.263482159976306
2008-05-16,-30.679877651928518
2008-05-19,-30.341209518454328
2008-05-20,-31.60460877957037
2008-05-21,-32.475728434514494
2008-05-22,-31.717570907015812
2008-05-23,-31.93898853516636
2008-05-26,-31.904181362190272
2008-05-27,-30.45703392265293
2008-05-28,-30.31100885931113
2008-05-29,-28.84510310403439
2008-05-30,-29.41483581718121
2008-06-02,-28.902150309099472
2008-06-03,-27.7848796816162
2008-06-04,-27.1339413583835
2008-06-05,-28.49353284248407
2008-06-06,-29.44229364328688
2008-06-09,-28.31405757804667
2008-06-10,-26.109451891448522
2008-06-11,-27.21349852495232
2008-06-12,-26.015517582538724
2008-06-13,-26.03362667843186
2008-06-16,-27.168908321399815
2008-06-17,-27.276909353518327
2008-06-18,-27.49495105358454
2008-06-19,-27.3533546367515
2008-06-20,-27.9212019044628
2008-06-23,-26.915787296275642
2008-06-24,-27.300249013646045
2008-06-25,-27.885167800633685
2008-06-26,-28.98719752065893
2008-06-27,-29.5292731461341
2008-06-30,-29.178990295939187
2008-07-01,-29.72153278400846
2008-07-02,-29.919658037242716
2008-07-03,-28.847085381471736
2008-07-04,-28.761922372719724
2008-07-07,-28.14325418176172
2008-07-08,-27.8030493132936
2008-07-09,-28.057772930019368
2008-07-10,-28.909742411934207
2008-07-11,-29.637029209532876
2008-07-14,-29.84490744816344
2008-07-15,-29.57577613744337
2008-07-16,-29.239943260830294
2008-07-17,-28.569517686884318
2008-07-18,-28.74735713311354
2008-07-21,-29.591538342633143
2008-07-22,-28.603020917566724
2008-07-23,-27.073424331062682
2008-07-24,-26.577332463773608
2008-07-25,-26.723454351307467
2008-07-28,-26.75229793108416
2008-07-29,-25.803613539467356
2008-07-30,-25.880787247743704
2008-07-31,-25.534138572107384
2008-08-01,-25.210106373721374
2008-08-04,-24.237396613569345
2008-08-05,-23.41177511596913
2008-08-06,-23.22395331694069
2008-08-07,-22.41658758856639
2008-08-08,-19.886725325326058
2008-08-11,-18.487677692961665
2008-08-12,-17.836449556791695
2008-08-13,-18.13644749870111
2008-08-14,-17.016987767647304
2008-08-15,-15.83667758808786
2008-08-18,-15.82887978554011
2008-08-19,-16.748290348445213
2008-08-20,-16.704748216486248
2008-08-21,-18.977273784351933
2008-08-22,-17.651834514928574
2008-08-25,-17.017329375312702
2008-08-26,-16.656645788817585
2008-08-27,-17.253859168998435
2008-08-28,-17.304018724155537
2008-08-29,-16.47362667642698
2008-09-01,-16.438497630865925
2008-09-02,-13.961609757408983
2008-09-03,-13.876866590284516
2008-09-04,-12.24496430826823
2008-09-05,-12.07936173879029
2008-09-08,-11.235138569121064
2008-09-09,-9.968401159171453
2008-09-10,-8.493610376128347
2008-09-11,-7.539040012700674
2008-09-12,-9.650495321856756
2008-09-15,-8.827845046615012
2008-09-16,-8.190229122000305
2008-09-17,-11.65980215502815
2008-09-18,-11.455191895937748
2008-09-19,-13.443367425338645
2008-09-22,-17.150468743028597
2008-09-23,-15.22028813014172
2008-09-24,-14.20525513080124
2008-09-25,-14.279996326598878
2008-09-26,-13.905128901368595
2008-09-29,-11.584328811054407
2008-09-30,-8.70608331536794
2008-10-01,-8.59505402923961
2008-10-02,-5.012567966632473
2008-10-03,-5.108615808307782
2008-10-06,-2.476352962939028
2008-10-07,-4.151019813879404
2008-10-08,-4.271483269555616
2008-10-09,-3.1606524144472483
2008-10-10,2.6631378491240145
2008-10-13,0.22321308757983527
2008-10-14,-0.13895573250786664
2008-10-15,2.188710220921957
2008-10-16,4.524104088407519
2008-10-17,5.385956782571025
2008-10-20,4.193768765945225
2008-10-21,6.631209299663542
2008-10-22,11.985706253619496
2008-10-23,12.320627763361463
2008-10-24,14.49318051203047
2008-10-27,15.458990632923188
2008-10-28,14.246628051888733
2008-10-29,11.663089144728751
2008-10-30,11.192987177541692
2008-10-31,12.693410155752797
2008-11-03,13.633184859766121
2008-11-04,8.930639473144227
2008-11-05,11.02146930579633
2008-11-06,14.328976919231064
2008-11-07,13.693386314490008
2008-11-10,13.65678672672324
2008-11-11,16.244346605122484
2008-11-12,18.486002364058795
2008-11-13,16.386715641282212
2008-11-14,16.110327658239118
2008-11-17,17.52962331801032
2008-11-18,18.378368033085387
2008-11-19,19.18881829543151
2008-11-20,20.745265132867466
2008-11-21,18.692371965334583
2008-11-24,14.350853870715305
2008-11-25,13.310166695167563
2008-11-26,13.360375564876078
2008-11-27,13.508126284636235
2008-11-28,14.741352317542413
2008-12-01,18.605945993214068
2008-12-02,18.20184066686991
2008-12-03,18.83231789243452
2008-12-04,19.261181184699236
2008-12-05,20.72021039911926
2008-12-08,17.78581686577719
2008-12-09,18.50078017538534
2008-12-10,16.511242469539958
2008-12-11,13.60400911191662
2008-12-12,13.521654947262048
2008-12-15,11.876455536396863
2008-12-16,9.059704407701318
2008-12-17,6.860688221397885
2008-12-18,8.618146542284334
2008-12-19,11.73515699412383
2008-12-22,10.16615167899631
2008-12-23,10.954918656390154
2008-12-24,11.373088489744946
2008-12-25,11.495613131070625
2008-12-26,9.978354771987608
2008-12-29,9.225636036277852
2008-12-30,9.639868469833337
2008-12-31,8.937569064065796
2009-01-01,9.041697884703531
2009-01-02,9.53177653605705
2009-01-05,10.8172991634768
2009-01-06,10.95720235511583
2009-01-07,12.654343324724397
2009-01-08,11.337962463917798
2009-01-09,13.210151034832876
2009-01-12,15.771569110184068
2009-01-13,17.086595613437165
2009-01-14,18.56342950030052
2009-01-15,19.098459786529048
2009-01-16,17.412956376701985
2009-01-19,17.512045231374774
2009-01-20,20.266981703044422
2009-01-21,18.11852304200287
2009-01-22,17.802735220223457
2009-01-23,16.380416690046363
2009-01-26,15.18942587328802
2009-01-27,15.315178731078129
2009-01-28,15.553083243968548
2009-01-29,16.316013345997522
2009-01-30,17.019136967300216
2009-02-02,18.298661646502893
2009-02-03,16.851961797738294
2009-02-04,17.71091861576628
2009-02-05,17.82695450236255
2009-02-06,17.346702676056
2009-02-09,17.27164962355453
2009-02-10,18.816838775380734
2009-02-11,18.35421640443923
2009-02-12,19.11232792817407
2009-02-13,18.306542839322155
2009-02-16,18.403242199432857
2009-02-17,20.76110961710116
2009-02-18,21.05301346383037
2009-02-19,19.71668405858625
2009-02-20,18.480448148720548
2009-02-23,19.95928247627714
2009-02-24,19.412761081822605
2009-02-25,20.6564822373393
2009-02-26,20.152177457216123
2009-02-27,20.98385973366099
2009-03-02,24.16366691872602
2009-03-03,24.09187664951104
2009-03-04,23.14004995783345
2009-03-05,23.573691679637346
2009-03-06,22.491118596866844
2009-03-09,23.476307307221873
2009-03-10,23.793985636501006
2009-03-11,22.765576181768473
2009-03-12,20.97864849718609
2009-03-13,20.989648909570683
2009-03-16,20.656134122279038
2009-03-17,20.28702882436013
2009-03-18,16.693676619419083
2009-03-19,14.530087127897524
2009-03-20,16.052125937488075
2009-03-23,15.383733547551802
2009-03-24,16.277749867425072
2009-03-25,16.095166984156204
2009-03-26,16.18280159658679
2009-03-27,18.14511256898175
2009-03-30,20.52896956840416
2009-03-31,19.666780657120896
2009-04-01,19.561391986765752
2009-04-02,18.37892908571205
2009-04-03,18.16502534028641
2009-04-06,19.81616666991082
2009-04-07,20.550176016309667
2009-04-08,20.511020244744856
2009-04-09,20.463200150098277
2009-04-10,20.532779575786538
2009-04-13,19.202317192311654
2009-04-14,19.47173888763668
2009-04-15,19.845913057586415
2009-04-16,20.451791100511635
2009-04-17,21.278181268890147
2009-04-20,23.075204790295512
2009-04-21,22.706225042652427
2009-04-22,21.94640010469438
2009-04-23,20.5119130787451
2009-04-24,18.972710465404727
2009-04-27,20.86568140621315
2009-04-28,20.646224213796618
2009-04-29,19.25828025987293
2009-04-30,19.84121887714014
2009-05-01,19.467124885761198
2009-05-04,18.00780744330676
2009-05-05,18.28779997901474
2009-05-06,17.040033018697464
2009-05-07,17.400825421813167
2009-05-08,15.049598349199117
2009-05-11,15.502078677317638
2009-05-12,14.566201763752748
2009-05-13,15.147973482191903
2009-05-14,14.478716810503037
2009-05-15,15.893142314386012
2009-05-18,15.02234430207496
2009-05-19,13.661201761460669
2009-05-20,11.804596086445308
2009-05-21,11.350695507262756
2009-05-22,10.671299846583882
2009-05-25,10.715230623509758
2009-05-26,10.658932914584692
2009-05-27,11.254909246826752
2009-05-28,10.922809222700028
2009-05-29,9.78898870924061
2009-06-01,8.265019585722264
2009-06-02,7.017511195228611
2009-06-03,9.553476449083565
2009-06-04,8.577126582976758
2009-06-05,10.891312785459379
2009-06-08,11.381729144971166
2009-06-09,9.40373856893787
2009-06-10,10.01901450973782
2009-06-11,8.695973738285433
2009-06-12,10.174005200282686
2009-06-15,12.476545619023524
2009-06-16,12.089837262596784
2009-06-17,11.049935613272295
2009-06-18,11.559949445658585
2009-06-19,10.857389327243274
2009-06-22,12.820522363111273
2009-06-23,11.197843761379827
2009-06-24,11.779089558978187
2009-06-25,10.666631967440344
2009-06-26,10.020814391800704
2009-06-29,9.690998237401281
2009-06-30,10.70882016641636
2009-07-01,9.768662033785096
2009-07-02,11.409408340833828
2009-07-03,11.45551326931671
2009-07-06,12.51332657494945
2009-07-07,13.262895630437015
2009-07-08,14.325611942395321
2009-07-09,12.813018892228538
2009-07-10,13.215008327039527
2009-07-13,12.42314063577472
2009-07-14,12.065516442364776
2009-07-15,10.494564573772118
2009-07-16,10.27910222070588
2009-07-17,10.06903625890474
2009-07-20,9.085587868772668
2009-07-21,8.951822698017576
2009-07-22,8.416502212928084
2009-07-23,8.39489670850147
2009-07-24,8.122468904750296
2009-07-27,8.130172153142224
2009-07-28,9.171422936957017
2009-07-29,11.045290754422611
2009-07-30,10.081905247063162
2009-07-31,8.201587590523959
2009-08-03,6.8058279102066574
2009-08-04,6.627265475016654
2009-08-05,6.22659333580663
2009-08-06,7.20417694994313
2009-08-07,8.573595755510418
2009-08-10,9.308720582969658
2009-08-11,9.602032725347767
2009-08-12,8.870864939268124
2009-08-13,8.063122618647629
2009-08-14,9.011479566169102
2009-08-17,10.818849764007615
2009-08-18,9.66491991070598
2009-08-19,8.611545404595661
